sku,name,brand,category,uri,price
72773,Yogurt Descremado DANLAC Frutado con Fresa Botella 900g,DANLAC,https://www.plazavea.com.pe/lacteos-y-huevos,https://www.plazavea.com.pe/yogurt-descremado-danlac-frutado-con-fresa-botella-900g/p,11.49
7940,Gel Antibacterial AVAL Tender Baby Frasco 380ml,AVAL,https://www.plazavea.com.pe/cuidado-personal-y-salud,https://www.plazavea.com.pe/gel-antibacterial-aval-tender-baby-frasco-380ml/p,12.5
10040,Shampoo para Bebé AMMENS Avena Doypack 400ml,AMMENS,https://www.plazavea.com.pe/bebe-e-infantil,https://www.plazavea.com.pe/shampoo-para-bebe-ammens-avena-doypack-400ml/p,19.5
10083572,Quinua Barquillos MUNDO NATURAL Blíster 8un,MUNDO NATURAL,https://www.plazavea.com.pe/panaderia-y-pasteleria,,9.9
10053418,Berlinas de Chocolate MASTERBREAD Bolsa 2un,MASTERBREAD,https://www.plazavea.com.pe/panaderia-y-pasteleria,https://www.plazavea.com.pe/berlinas-de-chocolate-masterbread-bolsa-2un/p,7.4
10216613,Vaso NUBY Easy Grip 300ml (Modelos Variados),NUBY,https://www.plazavea.com.pe/bebe-e-infantil,https://www.plazavea.com.pe/vaso-nuby-easy-grip-300ml/p,21.9
43717,Vino Tinto J.BOUCHON Canto Sur Blend Botella 750ml,J. BOUCHON,https://www.plazavea.com.pe/bebidas,https://www.plazavea.com.pe/vino-j-bouchon-canto-sur-blend-botella-750ml/p,103.9
6687,Ron CARTAVIO Botella 750ml,CARTAVIO,https://www.plazavea.com.pe/bebidas,https://www.plazavea.com.pe/licor-de-ron-cartavio-botella-750ml/p,29.9
10056709,Langostinos Precocidos AZUL MARINO Bolsa 300g,AZUL MARINO,https://www.plazavea.com.pe/carnes-aves-y-pescados,https://www.plazavea.com.pe/langostinos-precocidos-azul-marino-bolsa-300g/p,24.9
10035541,Papas al Hilo VILLA NATURA Bolsa 500g,VILLA NATURA,https://www.plazavea.com.pe/abarrotes,,15.9
10020868,Cobertura de Chocolate con Leche WINTERS Caja 600g,WINTER'S,https://www.plazavea.com.pe/panaderia-y-pasteleria,,12.1
10267721,Goma Xantana 250gr,70 25 05 LOW CARB & KETO FOOD,https://www.plazavea.com.pe/mercado-saludable,https://www.plazavea.com.pe/goma-xantana-250gr-100162716/p,30.0
10026201,Vodka 14 INKAS Botella 750ml,14 INKAS,https://www.plazavea.com.pe/bebidas,https://www.plazavea.com.pe/vodka-14-inkas-botella-750ml/p,129.9
10053452,Helado PEZIDURI Tricolor Pote 2.2L,NESTLÉ,https://www.plazavea.com.pe/congelados,,18.9
10751,Huacatay Atado,PLAZA VEA,https://www.plazavea.com.pe/frutas-y-verduras,https://www.plazavea.com.pe/huacatay-x-unidad/p,1.7
10194512,Chocolate Blanco Sin Azúcar 43% Cacao 100g,BAKAU,https://www.plazavea.com.pe/mercado-saludable,,21.6
28968,Complemento Nutricional PEDIASURE Chocolate Lata 900g + Complemento Nutricional PEDIASURE Advance Chocolate Lata 400g,PEDIASURE,https://www.plazavea.com.pe/cuidado-personal-y-salud,https://www.plazavea.com.pe/complemento-nutricional-pediasure-chocolate-lata-900g-complemento-nutricional-ensure-advance-chocolate-lata-400g/p,140.9
10332,Crema Corporal NIVEA Piel Extra Seca Frasco 400ml,NIVEA,https://www.plazavea.com.pe/cuidado-personal-y-salud,https://www.plazavea.com.pe/crema-corporal-nivea-piel-extra-seca-frasco-400ml/p,35.9
58139,Café Instantáneo BELL'S Doypack 100g,BELL'S,https://www.plazavea.com.pe/desayunos,https://www.plazavea.com.pe/cafe-instantaneo-bells-doypack-100g/p,10.1
50063,Café Soluble Granulado  MELITTA Tradicional Bolsa 200g,MELITTA,https://www.plazavea.com.pe/desayunos,https://www.plazavea.com.pe/cafe-soluble-granulado-melitta-tradicional-doypack-200g/p,25.0
10053656,Cepillo de Dientes COLGATE 360° Antibacterial Paquete 2un,COLGATE,https://www.plazavea.com.pe/cuidado-personal-y-salud,https://www.plazavea.com.pe/cepillo-colgate-360-antibacterial-paquete-2un/p,17.9
11056,Loción NIVEA Men sensitive bálsamo 0% alcohol Frasco 100ml,NIVEA,https://www.plazavea.com.pe/cuidado-personal-y-salud,https://www.plazavea.com.pe/locion-nivea-men-sensitive-balsamo-0-alcohol-frasco-100ml/p,39.9
