sku,name,brand,category,uri,price
11115836,Milanesa de Pescado SEAFROST Caja 600g,SEAFROST,https://www.plazavea.com.pe/congelados,https://www.plazavea.com.pe/milanesa-de-pescado-seafrost-caja-600g/p,17.9
10729375,Pack Gelatina UMSHA Sabor a Fresa 120g Bolsa 2un,UMSHA,https://www.plazavea.com.pe/panaderia-y-pasteleria,https://www.plazavea.com.pe/pack-gelatina-umsha-sabor-a-fresa-120g-bolsa-2un/p,6.3
10212294,Queso Gouda GLORIA Tajadas Paquete 180g,GLORIA,https://www.plazavea.com.pe/quesos-y-fiambres,https://www.plazavea.com.pe/queso-gouda-gloria-tajadas-paquete-180g/p,12.9
11064,Papa Cocktail Amarilla,PLAZA VEA,https://www.plazavea.com.pe/frutas-y-verduras,https://www.plazavea.com.pe/papa-cocktail-amarilla/p,3.79
10062453,Filete de Pechuga de Pavo Bolsa 500g,PLAZA VEA,https://www.plazavea.com.pe/pollo-rostizado-y-comidas-preparadas,https://www.plazavea.com.pe/filete-de-pechuga-de-pavo-bolsa-500g/p,34.9
10127628,Pizza Hawaiana Personal,PLAZA VEA,https://www.plazavea.com.pe/pollo-rostizado-y-comidas-preparadas,https://www.plazavea.com.pe/pizza-hawaiana-personal/p,5.5
53413,Papa Amarilla Tumbay,PLAZA VEA,https://www.plazavea.com.pe/frutas-y-verduras,https://www.plazavea.com.pe/papa-amarilla-tumbay-x-kg/p,7.9
10612,Manzana Roja Importada,PLAZA VEA,https://www.plazavea.com.pe/frutas-y-verduras,https://www.plazavea.com.pe/manzana-roja-importada/p,8.4
11112469,Yogurt Bebible LAIVE Bio Sabor a Durazno Galonera 1.7Kg,LAIVE,https://www.plazavea.com.pe/lacteos-y-huevos,https://www.plazavea.com.pe/yogurt-bebible-laive-bio-sabor-a-durazno-galonera-1-7kg/p,9.39
11071637,Ají de la Casa FERYMAR Envase 250g,FERYMAR,https://www.plazavea.com.pe/pollo-rostizado-y-comidas-preparadas,https://www.plazavea.com.pe/aji-de-la-casa-ferymar-envase-250g/p,7.5
10705103,Tamal Relleno de Chancho RECUTECU Empaque 180g,RECUTECU,https://www.plazavea.com.pe/pollo-rostizado-y-comidas-preparadas,https://www.plazavea.com.pe/tamal-relleno-de-chancho-recutecu-empaque-180g/p,4.99
10071864,Ravioles de Carne y Verdura SCALA Bolsa 1Kg,SCALA,https://www.plazavea.com.pe/congelados,https://www.plazavea.com.pe/ravioles-de-carne-y-verdura-scala-bolsa-1kg/p,20.9
10089986,Lomo Fino Americano BIG RANCH,BIG RANCH,https://www.plazavea.com.pe/carnes-aves-y-pescados,https://www.plazavea.com.pe/lomo-fino-americano-big-ranch/p,229.9
10670704,Mezcla Láctea IDEAL Cremosita Lata 390g Paquete 6un,IDEAL,https://www.plazavea.com.pe/lacteos-y-huevos,https://www.plazavea.com.pe/mezcla-lactea-ideal-cremosita-lata-390g-paquete-6un/p,21.3
10122594,Chorizo Parrillero LA CHARCUTERÍA Caja 4un,LA CHARCUTERÍA DE LIMA,https://www.plazavea.com.pe/quesos-y-fiambres,https://www.plazavea.com.pe/chorizo-parrillero-la-charcuteria-caja-4un/p,29.9
10457598,Leche Parcialmente Descremada LAIVE Deli Avena Botella 250ml,LAIVE,https://www.plazavea.com.pe/lacteos-y-huevos,https://www.plazavea.com.pe/leche-parcialmente-descremada-laive-deli-avena-botella-250ml/p,3.1
5200,Yogurt Parcialmente Descremado MILKITO Vainilla Francesa Botella 1Kg,GLORIA,https://www.plazavea.com.pe/lacteos-y-huevos,https://www.plazavea.com.pe/yogurt-gloria-milkito-vainilla-francesa-botella-1kg/p,6.99
