sku,name,brand,category,uri,price
11404889,Andador con Actividades en Forma de Elefante,GENÉRICO,https://www.plazavea.com.pe/bebe-e-infantil,https://www.plazavea.com.pe/andador-con-actividades-en-forma-de-elefante-101036493/p,89.0
11404412,Skate Patineta para niños kids,JAPPRIME,https://www.plazavea.com.pe/bebe-e-infantil,https://www.plazavea.com.pe/skate-patineta-para-ninos-kids-101036017/p,89.99
11417569,Máscara Anabolizante para cabello La Brasiliana 1Kl 2 Unidades,LA BRASILIANA,https://www.plazavea.com.pe/mercado-saludable,https://www.plazavea.com.pe/mascara-anabolizante-para-cabello-la-brasiliana-1kl-2-unidades-101049508/p,320.0
11398940,Triciclo Guiador para Niños Laurent Azul,VOYAGE,https://www.plazavea.com.pe/bebe-e-infantil,https://www.plazavea.com.pe/triciclo-guiador-para-ninos-laurent-azul-101030494/p,399.0
10614835,Acondicionador 3 Minute Miracle Pantene Pro-V Colágeno Nutre & Revitaliza Tubo 170ml,PANTENE,https://www.plazavea.com.pe/cuidado-personal-y-salud,https://www.plazavea.com.pe/acondicionador-3-minute-miracle-pantene-pro-v-colageno-nutre-revitaliza-tubo-170ml/p,15.9
11001881,Mezcla Láctea Light BONLÉ Caja 480g Paquete 6un,BONLÉ,https://www.plazavea.com.pe/lacteos-y-huevos,https://www.plazavea.com.pe/mezcla-lactea-light-bonle-caja-480g-paquete-6un/p,19.9
10190013,Limpiador POETT Alegra Tu Día Botella 900ml,POETT,https://www.plazavea.com.pe/limpieza,https://www.plazavea.com.pe/limpiador-poett-alegra-tu-dia-botella-900ml/p,3.7
72546,Tostadas Integrales LA FLORENCIA Bolsa 230g,LA FLORENCIA,https://www.plazavea.com.pe/panaderia-y-pasteleria,https://www.plazavea.com.pe/tostadas-integrales-la-florencia-bolsa-230g/p,7.59
11142463,Uña de Gato DNattive x 100 cápsulas,DNATTIVE,https://www.plazavea.com.pe/mercado-saludable,https://www.plazavea.com.pe/una-de-gato-dnattive-x-100-capsulas-100843952/p,29.0
10176731,Cereal Quki Pops Kiwicha Pop x 100 gr,GENÉRICO,https://www.plazavea.com.pe/mercado-saludable,https://www.plazavea.com.pe/cereal-quki-pops-kiwicha-pop-x-100-gr-100087724/p,7.0
10933707,Enjuague Bucal COLGATE Luminous White Carbón 250ml,COLGATE,https://www.plazavea.com.pe/cuidado-personal-y-salud,https://www.plazavea.com.pe/enjuague-bucal-colgate-luminous-white-carbon-250ml/p,12.6
11405131,Coche Para Bebe Ultraligero Plegable Bidireccional Silla Reclinable Paseo - Model 1,GENÉRICO,https://www.plazavea.com.pe/bebe-e-infantil,https://www.plazavea.com.pe/coche-para-bebe-ultraligero-plegable-bidireccional-silla-reclinable-paseo-model-1-101036735/p,219.99
11403724,Coche Mecedora de Lujo Mercier Gris,EBABY,https://www.plazavea.com.pe/bebe-e-infantil,https://www.plazavea.com.pe/coche-mecedora-de-lujo-mercier-gris-101035321/p,499.0
11397714,Coche Bastón Deportivo Nitro Dark Pink,BABY GO,https://www.plazavea.com.pe/bebe-e-infantil,https://www.plazavea.com.pe/coche-baston-deportivo-nitro-dark-pink-101029200/p,334.0
10290644,Coche Multifuncional INFANTI Vibe Black,INFANTI,https://www.plazavea.com.pe/bebe-e-infantil,https://www.plazavea.com.pe/coche-multifuncional-infanti-vibe-black/p,1599.0
11121056,Aceituna Negra sin Pepa BELL'S Táper 260g,BELL'S FRESCOS,https://www.plazavea.com.pe/quesos-y-fiambres,https://www.plazavea.com.pe/aceituna-negra-sin-pepa-bells-taper-260g/p,10.9
10758043,Hilo Dental ORAL-B Expert Floss Picks Sabor a Menta Blíster 45un,ORAL-B,https://www.plazavea.com.pe/cuidado-personal-y-salud,https://www.plazavea.com.pe/hilo-dental-oral-b-expert-floss-picks-sabor-a-menta-blister-45un/p,18.9
5855,Pisco SANTIAGO QUEIROLO Mosto Verde Italia Botella 500ml,SANTIAGO QUEIROLO,https://www.plazavea.com.pe/bebidas,https://www.plazavea.com.pe/pisco-santiago-queirolo-mosto-verde-italia-en-lata-botella-500ml/p,68.9
3008,Cereal NATURANDES Harina de linaza Bolsa 300Gr,NATURANDES,https://www.plazavea.com.pe/desayunos,https://www.plazavea.com.pe/cereal-naturandes-harina-de-linaza-bolsa-300gr/p,10.0
11936,Pasas Morenas BELL'S Bolsa 180g,BELL'S,https://www.plazavea.com.pe/abarrotes,https://www.plazavea.com.pe/pasas-morenas-bell-s-bolsa-180g/p,4.5
11298869,Colas de Langostino Ahumadas NATURAL FISH en Aceite Girasol Caja 170g,NATURAL FISH,https://www.plazavea.com.pe/abarrotes,https://www.plazavea.com.pe/colas-de-langostino-ahumadas-natural-fish-en-aceite-girasol-caja-170g/p,19.9
11434722,Detergente en Polvo MARSELLA Lavanda y Rosas Bolsa 730g PV,MARSELLA,https://www.plazavea.com.pe/limpieza,https://www.plazavea.com.pe/detergente-en-polvo-marsella-lavanda-y-rosas-bolsa-730g-pv/p,11.2
8285,Escobilla de Baño BOREAL Mango de Madera Paquete 1un,BOREAL,https://www.plazavea.com.pe/cuidado-personal-y-salud,https://www.plazavea.com.pe/escobilla-de-bano-boreal-mango-de-madera-bolsa-1un/p,11.9
26928,Albahaca Fresca VERDE PURO Bolsa 120g,VERDE PURO,https://www.plazavea.com.pe/frutas-y-verduras,https://www.plazavea.com.pe/albahaca-fresca-verde-puro-bolsa-120g/p,7.29
11400033,Shampoo Antiresiduos La Brasiliana Professional Meno 1Lt x2unids,LA BRASILIANA,https://www.plazavea.com.pe/cuidado-personal-y-salud,https://www.plazavea.com.pe/shampoo-antiresiduos-la-brasiliana-professional-meno-1lt-x2unids-101031599/p,93.5
11136800,Toallitas Húmedas BABYSEC Paquete 135un,BABYSEC,https://www.plazavea.com.pe/bebe-e-infantil,https://www.plazavea.com.pe/toallitas-humedas-babysec-paquete-135un/p,15.7
11393280,Coche Mellicero Aurora Rosado,BABY HAPPY,https://www.plazavea.com.pe/bebe-e-infantil,https://www.plazavea.com.pe/coche-mellicero-aurora-rosado-101024724/p,799.0
11382062,Coche Cuna Musical Maxi Summer Negro,BABY LOVE,https://www.plazavea.com.pe/bebe-e-infantil,https://www.plazavea.com.pe/coche-cuna-musical-maxi-summer-negro-101013446/p,549.0
10723757,Pan Doble Fibra BIMBO Bolsa 510g,BIMBO,https://www.plazavea.com.pe/panaderia-y-pasteleria,https://www.plazavea.com.pe/pan-doble-fibra-bimbo-bolsa-510g/p,10.9
11348848,Boutique de Niña Armable de Hermoso Color Rosado,RYBIU IMPORT,https://www.plazavea.com.pe/bebe-e-infantil,https://www.plazavea.com.pe/boutique-de-nina-armable-de-hermoso-color-rosado-100979957/p,106.9
54349,Shampoo ELVIVE RT5 Cica Repair Frasco 680ml,ELVIVE,https://www.plazavea.com.pe/cuidado-personal-y-salud,https://www.plazavea.com.pe/shampoo-elvive-reparacion-total-5-frasco-680ml/p,30.9
10733273,Silla de Comer para bebé INFANTI Pomodoro Gris Oscuro,INFANTI,https://www.plazavea.com.pe/bebe-e-infantil,https://www.plazavea.com.pe/silla-de-comer-para-bebe-infanti-pomodoro-gris-oscuro/p,1199.0
11349543,Dermosol Bebé SPF 50 Protector Solar 70g,LA COOPER,https://www.plazavea.com.pe/bebe-e-infantil,https://www.plazavea.com.pe/dermosol-bebe-spf-50-protector-solar-70g-100980652/p,44.9
11438444,Minoxidil Espuma Kirkland 60ml 2 Unidades,KIRKLAND,https://www.plazavea.com.pe/mercado-saludable,https://www.plazavea.com.pe/minoxidil-espuma-kirkland-60ml-2-unidades-101070716/p,128.0
23349,Pan Artesano BIMBO Bolsa 8un,BIMBO,https://www.plazavea.com.pe/panaderia-y-pasteleria,https://www.plazavea.com.pe/pan-artesano-bimbo-bolsa-8un/p,11.6
29050,Café Molido SELLO ROJO Tradición Bolsa 425g,SELLO ROJO,https://www.plazavea.com.pe/desayunos,https://www.plazavea.com.pe/cafe-molido-sello-rojo-tradicion-bolsa-425g/p,19.9
10077660,Marshmallow OLÉ OLÉ Vainilla Bolsa 50un,OLE OLE,https://www.plazavea.com.pe/abarrotes,https://www.plazavea.com.pe/marshmallow-ole-ole-vainilla-bolsa-50un/p,9.3
10281134,Refresco UMSHA Chicha Morada Bolsa 13g,UMSHA,https://www.plazavea.com.pe/bebidas,https://www.plazavea.com.pe/refresco-umsha-chicha-morada-bolsa-13g/p,1.0
11248951,Pistola Desmanchadora Quitamanchas de Textil Serigrafia en Arrow,GENÉRICO,https://www.plazavea.com.pe/limpieza,https://www.plazavea.com.pe/pistola-desmanchadora-quitamanchas-de-textil-serigrafia-en-arrow-100897005/p,259.0
10037830,Endulzante a Base de Yacón,ENDULZA YACON,https://www.plazavea.com.pe/mercado-saludable,https://www.plazavea.com.pe/endulzante-a-base-de-yacon-99945713/p,27.0
10125976,Colchón para Cuna FORLI Looney Baby Niña + Protector + Almohada,FORLI,https://www.plazavea.com.pe/bebe-e-infantil,https://www.plazavea.com.pe/colchon-para-cuna-forli-looney-baby-ninaprotectoralmohada/p,259.0
11355310,Kit Reconstrucción KATIVA Total Plex Sellante 60ml + Concetrado 70ml,KATIVA,https://www.plazavea.com.pe/cuidado-personal-y-salud,https://www.plazavea.com.pe/kit-reconstruccion-kativa-total-plex-sellante-60mlconcetrado-70ml/p,49.9
11433811,Morcilla Vasca DON QUIROGA Bolsa 420g,DON QUIROGA,https://www.plazavea.com.pe/quesos-y-fiambres,https://www.plazavea.com.pe/morcilla-vasca-don-quiroga-bolsa-420g/p,24.5
10523066,Infusión Dulces Sueños WAWASANA Clásico Caja 50un,WAWASANA,https://www.plazavea.com.pe/desayunos,https://www.plazavea.com.pe/infusion-dulces-suenos-wawasana-clasico-caja-50un/p,10.99
11112464,Yogurt Bebible LAIVE Bio Sabor a Vainilla Galonera 1.7Kg,LAIVE,https://www.plazavea.com.pe/lacteos-y-huevos,https://www.plazavea.com.pe/yogurt-bebible-laive-bio-sabor-a-vainilla-galonera-1-7kg/p,8.9
11429764,Quitagrasa BINNER Cocinas Perfectas Botella 500ml + Quitagrasa BINNER Doypack 500ml,BINNER,https://www.plazavea.com.pe/limpieza,https://www.plazavea.com.pe/quitagrasa-binner-cocinas-perfectas-botella-500mlquitagrasa-binner-doypack-500ml/p,19.9
