sku,name,brand,category,uri,price
49969,Infusiones SUNKA Té Verde Diet Caja 50un,SUNKA,https://www.plazavea.com.pe/desayunos,https://www.plazavea.com.pe/infusiones-sunka-ta-verde-diet-caja-50un/p,18.9
11144833,Limpia Vidrios Lunas Magnetico Interior y Exterior,ANGIES BOUTIQUE,https://www.plazavea.com.pe/limpieza,https://www.plazavea.com.pe/limpia-vidrios-lunas-magnetico-interior-y-exterior-100846162/p,24.9
11090204,Escoba Mágica 3en1 Giratorio 120° E11 VD Y Colgador Doble,SASHIJA,https://www.plazavea.com.pe/limpieza,https://www.plazavea.com.pe/escoba-magica-3en1-giratorio-120°-e11-vd-y-colgador-doble-100805920/p,29.9
11284597,Cubeta de Silicona Tiras 10 Cavidades KiOXX Celeste,KIOXX,https://www.plazavea.com.pe/limpieza,https://www.plazavea.com.pe/cubeta-de-silicona-tiras-10-cavidades-kioxx-celeste-100925555/p,29.9
11393435,Gorro Tokyo Blue Shark Drill,BLUE SHARK,https://www.plazavea.com.pe/cuidado-personal-y-salud,https://www.plazavea.com.pe/gorro-tokyo-blue-shark-drill-101024879/p,79.0
10064664,Medallones de Tollo Azul UMI FOODS Bolsa 500g,UMIFOODS,https://www.plazavea.com.pe/carnes-aves-y-pescados,https://www.plazavea.com.pe/medallones-de-tollo-azul-umi-foods-bolsa-500g/p,20.5
11393569,Shampoo Uno Nutritivo Sin Sal La Brasiliana 500 Ml x2unids,LA BRASILIANA,https://www.plazavea.com.pe/cuidado-personal-y-salud,https://www.plazavea.com.pe/shampoo-uno-nutritivo-sin-sal-la-brasiliana-500-ml-x2unids-101025013/p,86.5
11393266,Limpiador de lentes Lunas Antiestatico Antiempañante 30ml Reflex Clean,GENÉRICO,https://www.plazavea.com.pe/limpieza,https://www.plazavea.com.pe/limpiador-de-lentes-lunas-antiestatico-antiempañante-30ml-reflex-clean-101024709/p,63.0
11289419,Pan de Kiwicha sin Gluten LA FLORENCIA Bolsa 300g,LA FLORENCIA,https://www.plazavea.com.pe/panaderia-y-pasteleria,https://www.plazavea.com.pe/pan-de-kiwicha-sin-gluten-la-florencia-bolsa-300g/p,14.9
6127,Pisco BIONDI Acholado Botella 500ml,BIONDI,https://www.plazavea.com.pe/bebidas,https://www.plazavea.com.pe/pisco-biondi-acholado-botella-500ml/p,63.9
10125942,Queso Fresco GLORIA Paquete 250g,GLORIA,https://www.plazavea.com.pe/quesos-y-fiambres,https://www.plazavea.com.pe/queso-fresco-gloria-bolsa-250g/p,10.56
77043,Pisco FERREYROS Acholado Botella 750ml,FERREYROS,https://www.plazavea.com.pe/bebidas,https://www.plazavea.com.pe/pisco-ferreyros-acholado-botella-750ml/p,109.5
16922,Toalla Nocturna PLENITUD Incontinencia Severa Paquete 8un,PLENITUD,https://www.plazavea.com.pe/cuidado-personal-y-salud,https://www.plazavea.com.pe/incontinencia-severa-plenitud-toalla-nocturna-paquete-8un/p,11.9
9354,Pollo Rostizado + Papas Fritas + Gaseosa 1.5L,PLAZA VEA,https://www.plazavea.com.pe/pollo-rostizado-y-comidas-preparadas,https://www.plazavea.com.pe/pollo-rostizado---papas-fritas---gaseosa-1-5l---sachet-de-aji-30g-60581/p,33.5
1513,Canela en Polvo SIBARITA Sobre 10g,SIBARITA,https://www.plazavea.com.pe/panaderia-y-pasteleria,https://www.plazavea.com.pe/especia-sibarita-canela-molida-sobre-10gr/p,2.29
10246568,Gaseosa KR Naranja Botella 3.03L,KR,https://www.plazavea.com.pe/bebidas,https://www.plazavea.com.pe/gaseosa-kr-naranja-botella-3-03l/p,6.0
10563214,Trapeador con Dispensador de Agua Azul,GENÉRICO,https://www.plazavea.com.pe/limpieza,https://www.plazavea.com.pe/trapeador-con-dispensador-de-agua-azul-100399642-100399642/p,34.4
11422,Desodorante Spray NIVEA Tono Natural Classic Touch - Frasco 150ml,NIVEA,https://www.plazavea.com.pe/cuidado-personal-y-salud,https://www.plazavea.com.pe/desodorante-spray-nivea-tono-natural-classic-touch-frasco-150ml/p,14.5
13087,Hisopos TIPPYS Classic Táper 200un,TIPPYS,https://www.plazavea.com.pe/cuidado-personal-y-salud,https://www.plazavea.com.pe/hisopos-tippys-classic-taper-200un/p,10.2
11346131,Plantilla con Soporte Talón Antideslizante Recortable,GENÉRICO,https://www.plazavea.com.pe/cuidado-personal-y-salud,https://www.plazavea.com.pe/plantilla-con-soporte-talon-antideslizante-recortable-100977240/p,39.9
11205739,Balde con Asa Plegable 10L Orgill,KOOPMAN,https://www.plazavea.com.pe/limpieza,https://www.plazavea.com.pe/balde-con-asa-plegable-10l-orgill-100863935/p,19.9
11396690,Botiquín Portátil De Primeros Auxilios PREMIUN Bendi-C,GENÉRICO,https://www.plazavea.com.pe/cuidado-personal-y-salud,https://www.plazavea.com.pe/botiquin-portatil-de-primeros-auxilios-premiun-bendi-c-101028136/p,19.0
11338706,Pack Cepillos + Recogedor + Limpiavidrios Orgill,KOOPMAN,https://www.plazavea.com.pe/limpieza,https://www.plazavea.com.pe/pack-cepillos---recogedor---limpiavidrios-orgill-100969852/p,21.9
11360374,Combo Vitaminas Mason Natural- Magnesium Gluconate 550 Mg (100 Tab)+ Super Calcio 600+D3-400 +Shaker,MASON NATURAL,https://www.plazavea.com.pe/mercado-saludable,https://www.plazavea.com.pe/combo-vitaminas-mason-natural--magnesium-gluconate-550-mg--100-tab-super-calcio-600-d3-400--shaker-100991308/p,129.9
11382177,Combo Gomitas Para Niños Elite Nutrition Kids - Elite Zinc + Elite Anti Grip + Shaker,ELITE NUTRITION,https://www.plazavea.com.pe/cuidado-personal-y-salud,https://www.plazavea.com.pe/combo-gomitas-para-niños-elite-nutrition-kids-elite-zinc-elite-anti-grip-shaker-101013563/p,134.9
10020367,Chupón SIPPI Ergonómico  Boy Paquete 2un,SIPPI,https://www.plazavea.com.pe/bebe-e-infantil,https://www.plazavea.com.pe/chupon-sippi-ergonomicoboy-paquete-2un/p,22.9
10906734,Queso Edam BELLS Paquete 180g,BELL'S FRESCOS,https://www.plazavea.com.pe/quesos-y-fiambres,https://www.plazavea.com.pe/queso-edam-laminado-bells-paquete-180g/p,9.9
10054212,Vino Blanco MARTIN CODAX Albariño Botella 750ml,MARTIN CODAX,https://www.plazavea.com.pe/bebidas,https://www.plazavea.com.pe/vino-martin-codax-albarino-botella-750ml/p,107.9
10850220,Acai Berry Nutri Fitness 150 Capsulas,NUTRI FITNESS,https://www.plazavea.com.pe/mercado-saludable,https://www.plazavea.com.pe/acai-berry-nutri-fitness-150-capsulas-100602799/p,55.0
11394291,Cubo Educativo de Actividades 6 en 1 Con Sonidos y Luces,IDEAL,https://www.plazavea.com.pe/bebe-e-infantil,https://www.plazavea.com.pe/cubo-educativo-de-actividades-6-en-1-con-sonidos-y-luces-101025735/p,89.0
11355880,Camilla Plegable de Madera M2 Premium Crema,GENÉRICO,https://www.plazavea.com.pe/cuidado-personal-y-salud,https://www.plazavea.com.pe/camilla-plegable-de-madera-m2-premium-crema-100986798/p,617.0
11358931,Vino Blanco PETIRROJO Reserva Chardonnay Botella 750ml,BISQUERTT,https://www.plazavea.com.pe/bebidas,https://www.plazavea.com.pe/vino-blanco-petirrojo-reserva-chardonnay-botella-750ml/p,43.9
11348445,Mr. Bubble Color Bath Tablets Packx3,GENÉRICO,https://www.plazavea.com.pe/bebe-e-infantil,https://www.plazavea.com.pe/mr-bubble-color-bath-tablets-packx3-100979554/p,35.0
10061660,Mix Orgánico de Maca Mornings ECOANDINO Doypack 200g,ECOANDINO,https://www.plazavea.com.pe/desayunos,https://www.plazavea.com.pe/mix-organico-de-maca-mornings-ecoandino-doypack-200g/p,16.7
10704986,Set cerámica 3 piezas Paw Patrol H,SCOOL,https://www.plazavea.com.pe/limpieza,https://www.plazavea.com.pe/set-ceramica-3-piezas-paw-patrol-h-100492130/p,39.9
11306752,Coche de Paseo Infanti «TERRAIN» para Bebé C628,INFANTI,https://www.plazavea.com.pe/bebe-e-infantil,https://www.plazavea.com.pe/coche-de-paseo-infanti-«terrain»--para-bebe--c628-100947588/p,419.0
11159,Ravioles de Carne LA FLORENCIA 24un,LA FLORENCIA,https://www.plazavea.com.pe/pollo-rostizado-y-comidas-preparadas,https://www.plazavea.com.pe/ravioles-rellenos-de-carne-caja-24un/p,11.9
10936220,Yogurt LAIVE Protein + Sabor a Vainilla Botella 340g,LAIVE,https://www.plazavea.com.pe/lacteos-y-huevos,https://www.plazavea.com.pe/yogurt-laive-proteinsabor-a-vainilla-botella-340g/p,4.99
10023248,Helado BELL'S Vainilla Chips Pote 1.28Kg,BELL'S,https://www.plazavea.com.pe/congelados,https://www.plazavea.com.pe/helado-bells-vainilla-chips-pote-1-27kg/p,16.9
11357374,Humidificador V28 de Aire Aromaterapia Reproductor de Música Blanco,OEM,https://www.plazavea.com.pe/limpieza,https://www.plazavea.com.pe/humidificador-v28-de-aire-aromaterapia-reproductor-de-musica-blanco-100988292/p,119.0
11337464,Bebida Colioxan Forte Fitosana 600cc,FITOSANA,https://www.plazavea.com.pe/cuidado-personal-y-salud,https://www.plazavea.com.pe/bebida-colioxan-forte-fitosana-600cc-100968607/p,35.0
11360356,Combo Vitaminas Mason Natural - Zinc 30 Mg (100 Tab) + B-Complex With Electrolytes (60 Tab) + Shaker,MASON NATURAL,https://www.plazavea.com.pe/mercado-saludable,https://www.plazavea.com.pe/combo-vitaminas-mason-natural-zinc-30-mg--100-tab-b-complex-with-electrolytes--60-tab-shaker-100991290/p,169.9
10051808,Vino Blanco FINCA LA COLONIA Chardonnay Botella 750ml,FINCA LA COLONIA,https://www.plazavea.com.pe/bebidas,https://www.plazavea.com.pe/vino-finca-la-colonia-chardonnay-botella-750ml/p,27.9
11009379,Betún Líquido Incoloro YAK Frasco 45ml,YAK,https://www.plazavea.com.pe/limpieza,https://www.plazavea.com.pe/betun-liquido-incoloro-yak-frasco-45ml/p,16.3
10083789,Quitamanchas Líquido VANISH Ropa Blanca Doypack 450ml,VANISH,https://www.plazavea.com.pe/limpieza,https://www.plazavea.com.pe/quitamanchas-liquido-vanish-ropa-blanca-doypack-450ml/p,7.5
11238932,Gel MOCO DE GORILA Gamer Frasco 270g,MOCO DE GORILA,https://www.plazavea.com.pe/cuidado-personal-y-salud,https://www.plazavea.com.pe/gel-moco-de-gorila-gamer-frasco-270g/p,19.5
11129475,Mezcla Láctea LAIVE Nutrilac Botella 390g Paquete 6un,LAIVE,https://www.plazavea.com.pe/lacteos-y-huevos,https://www.plazavea.com.pe/mezcla-lactea-laive-nutrilac-botella-390g-paquete-6un/p,19.39
10619307,Mezcla Láctea en Polvo BONLÉ Doypack 345g,BONLÉ,https://www.plazavea.com.pe/lacteos-y-huevos,https://www.plazavea.com.pe/mezcla-lactea-en-polvo-bonle-doypack-345g/p,12.0
