id,brand,uri,name,price,category
10273,Gloria,https://www.metro.pe/leche-condensada-gloria-doy-pack-200-g-522528/p,Leche Condensada Gloria Doy Pack 200 g,4.4,https://www.metro.pe/abarrotes/reposteria/leches-condensadas
949878,Cabo Blanco,https://www.metro.pe/ron-cabo-blanco-black-botella-1l/p,Ron Cabo Blanco Black Botella 1L,18.5,https://www.metro.pe/cervezas-vinos-y-licores/licores/ron
574184,Home Care,https://www.metro.pe/esponja-anatomica-home-care-paquete-6-unid-887227/p,Esponja Anatómica Home Care Paquete 6 unid,14.5,https://www.metro.pe/limpieza/accesorios-de-limpieza/esponjas
8439,Laive,https://www.metro.pe/pack-x6-mezcla-lactea-laive-sin-lactosa-480g/p,Pack x6 Mezcla Láctea Laive Sin Lactosa 480g,23.5,https://www.metro.pe/lacteos/leches/leches-evaporadas-en-polvo-y-mezclas-lacteas
6995,Frito Lay,https://www.metro.pe/papas-ondas-picante-lays-140g-368655/p,Papas Ondas Picante Lays 140g,6.9,https://www.metro.pe/abarrotes/galletas-snacks-y-golosinas/piqueos
4998,Escorihuela Gascón,https://www.metro.pe/vino-tinto-malbec-escorihuela-gascon-botella-750ml-118644003-2-2/p,Vino Tinto Malbec Escorihuela Gascón Botella 750ml,65.9,https://www.metro.pe/cervezas-vinos-y-licores/vinos/vino-tinto
972995,Pantene,https://www.metro.pe/acondicionador-pantene-pro-v-miracles-colageno-510ml-2/p,Acondicionador Pantene Pro V Miracles Colágeno 510ml,30.9,https://www.metro.pe/higiene-salud-y-belleza/cuidado-del-cabello/acondicionador
958974,Babaria,https://www.metro.pe/serum-anti-manchas-babaria-30ml-2/p,Serum Anti Manchas Babaria 30ml,39.6,https://www.metro.pe/higiene-salud-y-belleza/cuidado-facial-y-corporal/cremas-faciales
2633,Molitalia,https://www.metro.pe/cabello-de-angel-nro-24-molitalia-bolsa-250-g/p,Cabello de Ángel Nro 24 Molitalia Bolsa 250 g,2.1,https://www.metro.pe/abarrotes/fideos-pastas-y-salsas/fideos-largos
934495,Pantene,https://www.metro.pe/pack-x2-pantene-restauracion-shampoo-400ml-mascarilla-300ml/p,Pack x2 Pantene Restauración: Shampoo 400ml + Mascarilla 300ml,35.8,https://www.metro.pe/higiene-salud-y-belleza/cuidado-del-cabello/shampoo
940831,Cuisine & Co,https://www.metro.pe/mermelada-de-fresa-doypack-800-g/p,Mermelada de Fresa Doypack 800 g,9.3,https://www.metro.pe/desayuno/mermeladas-y-mieles/mermeladas-empacadas
10872,Denky,https://www.metro.pe/alfajorcitos-con-manjar-denky-bandeja-18-unid-464502-2/p,Alfajorcitos con Manjar Denky Bandeja 18 Unid,13.2,https://www.metro.pe/panaderia-y-pasteleria/la-panaderia/bocaditos-dulces-y-bolleria
27539,Colgate,https://www.metro.pe/pack-x2-pasta-dental-colgate-luminous-white-brilliant-75ml-2/p,Pack x2 Pasta Dental Colgate Luminous White Brilliant 75ml,20.7,https://www.metro.pe/higiene-salud-y-belleza/cuidado-bucal/pasta-dental
957064,Dyfferent,https://www.metro.pe/cereal-de-garbanzo-sabor-miel-vainilla-dyfferent-210g-954238001-2-2/p,Cereal de Garbanzo Sabor Miel Vainilla Dyfferent 210g,14.9,https://www.metro.pe/desayuno/cereales-y-avenas/cereales
5327,Gloria,https://www.metro.pe/yogurt-parcialmente-descremado-sin-lactosa-fresa-gloria-botella-1-kg-364837-2/p,Yogurt Parcialmente Descremado Sin Lactosa Fresa Gloria Botella 1 kg,8.4,https://www.metro.pe/lacteos/yogures/yogurt-bebible
552128,Cuisine & Co,https://www.metro.pe/aceite-de-oliva-extra-virgen-cuisine-co-500ml/p,Aceite de Oliva Extra Virgen Cuisine & Co 500ml,25.9,https://www.metro.pe/abarrotes/aceites/aceites-de-oliva
